reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
5edde34e-ee5f-4be2-86b4-08edae4da777,Harry dwi,https://play-lh.googleusercontent.com/a-/ALV-UjV5H6ZJaxOBXaFywWwn3J-6CqdnNKzwN437SBtKPZaLmBTz6Lhu,"Saldo dana terpotong dengan sendirinya,akun di hack,auto transaksi sendiri..kecewa lah pokoknya!!!!",1,0,2.55.0,2024-04-30 22:52:46,"Hi Kak, kami memahami kekecewaan kamu. Sbg informasi bahwa app DANA terjamin aman karena dilengkapi dgn DANA VIZ (Visual Identity Authorization), Pengambilalihan akun DANA bisa terjadi karena memberikan PIN, OTP, & klik link tdk dikenal. Utk keluhan saldo yg hilang, kamu bisa hub DIANA melalui menu “Aktivitas” transaksi yg di keluhkan. Thx -FA-",2024-04-30 23:09:05,2.55.0
cbe67acb-7111-48cd-8f36-f42aa8dd0737,Mas Azamadelard,https://play-lh.googleusercontent.com/a/ACg8ocLuOY5WusLRilFDRCdptaWTOKQwFfPUTyiXOcLm99vLCd4_ng=mo,Badui Heave sering gk bisa kirim,4,1,2.55.0,2024-04-30 22:51:19,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:52:22,2.55.0
7ac405c7-de9f-4711-a9ec-4efa0cdb77a1,Ucup Markucup,https://play-lh.googleusercontent.com/a/ACg8ocLJefo5BjMZQsaTtlGPQ031ZpPV_eShwnCakS7delT4_BrNlw=mo,moal gagal,5,0,,2024-04-30 22:48:39,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:50:22,
e2cd00de-50ce-48be-966a-8027ffe7c65e,Masno Senot,https://play-lh.googleusercontent.com/a-/ALV-UjU3GOvk1ZKAQvW46U4PfGYmHNSRMn1GzWyKI6g1RrpS4IqtBSz2,bagus,4,0,2.52.2,2024-04-30 22:48:38,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:50:20,2.52.2
c343cb54-8004-4476-82de-4bfa5e6753cb,Rubi yatun,https://play-lh.googleusercontent.com/a/ACg8ocJBFx3gZq052vWSHsTbMMnyXEB-QxYGhn9EwP8s_CWz_yOumA=mo,joss..,4,0,,2024-04-30 22:46:04,"Makasih udah pilih DANA sebagai pembayaran digital Kamu, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:48:22,
83d9162b-909c-4bde-9125-c504d0fec2ab,rehan dafila,https://play-lh.googleusercontent.com/a/ACg8ocLqS1lHRE8F5ZiJmPzNmOn-jowtEFZwXBEgJOLuECj1g_y6kg=mo,terimakasih,5,0,2.55.0,2024-04-30 22:43:34,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:44:22,2.55.0
2d395835-2d81-4a40-a99d-28163ed915b6,rama anindito,https://play-lh.googleusercontent.com/a/ACg8ocIVk0sL1vMa-eygjAEuKryMXm49APbNMpZwhOkvjlg-XE4nzQ=mo,"Kenapa saldo saya lama di proses tuk perpindahan saldo....saldo saya 1,,2 juta jadi hilang setelah pergantian nomor...saldo saya kau kemanakan....",1,0,2.55.0,2024-04-30 22:41:47,"Hi kak Rama, maaf buat kamu gk tenang. Saldo kamu pasti aman kok kak, Terkait keluhan saldo yg tidak berpindah saat dilakukan pergantian nomor. Jgn khawatir ya, apabila sdh buat laporan di DANA, yuk segera infoin nomor laporanmu di DM/Inbox sosial media resmi kami agar dapat kami bantu follow up. Tks -UH-",2024-05-01 01:57:12,2.55.0
0ead5623-48ae-4fef-9ca5-b0a39ae6467e,Reksa Reiz,https://play-lh.googleusercontent.com/a/ACg8ocLr_ZJs_Lqt2Qr8Jl1wMzHvuRrqT0PWnGaA9lfKcP-YDSFRaQ=mo,jadi mudah,5,0,2.55.0,2024-04-30 22:39:27,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:40:23,2.55.0
c2c03955-8f35-4cf5-9074-fdbf15e5935d,Nandang Suhendar,https://play-lh.googleusercontent.com/a-/ALV-UjXXvGKIQYcBDgwVmpLdoSFmRcp3vgkK9qOvAH4V9PdpB3WXDg,"Saldo dana hilang sendiri, pas liat di history ada transaksi tak di kenal,,UNINSTAL ajah Dari pihak DANA gak ada tanggung jawab nya ada si DIANA juga gak membantu",1,0,2.55.0,2024-04-30 22:38:59,"Hi Kak, kami turut prihatin atas kejadian yg dialami. DANA merupakan aplikasi yg aman karena diawasi Bank Indonesia. Pengambilalihan akun DANA bisa terjadi karena memberikan PIN, OTP, & klik link tdk dikenal. Untuk keluhan saldo yg hilang, jika kamu sdh buat pelaporan di DIANA, kamu bisa menunggu update infonya di no pelaporan kamu ya. Thx -FA-",2024-05-01 01:13:52,2.55.0
950e1fe2-e801-4832-91d6-b0c79a491719,Tresia Petege,https://play-lh.googleusercontent.com/a/ACg8ocJogCr9Tpi5rSmTB3dq8PzljBums5NSoso3wzCU5d_J2ODl1w=mo,Mantap👌,5,0,,2024-04-30 22:37:22,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:38:22,
b6d9a0ab-dbf9-468a-ba05-d07ef1f95847,David Anindito,https://play-lh.googleusercontent.com/a/ACg8ocLlQJ9M-sc42MLu8YUXnBCdXDREmbLTsUBMkwhcKIOyF1hALA=mo,ok,5,0,2.55.0,2024-04-30 22:36:35,"Makasih udah pilih DANA sebagai pembayaran digital Kamu, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:38:21,2.55.0
c0c763c4-8b80-44ba-bde6-656107b5d895,Alya Dwi Febriani,https://play-lh.googleusercontent.com/a-/ALV-UjU1E2TerNV9iQWmkbneNlvMix3aMf24caq7grA5LJp8g1w-WvhE,"KALIAN GAUSAH DEH PAKE APLIKASI INI UDA GA AMAN SAMA SEKALIII, TG TAPI MALAH GAMASUK ILANG ENTAH KEMANA, SEMOGA BERKAH YAA DI AKHIRAT",1,0,,2024-04-30 22:35:25,"Hi kak Alya, kami paham apa yg kamu rasakan. DANA telah mendapatkan izin & diawasi oleh Bank Indonesia sehingga dpt dipastikan aman. Terkait keluhan kehilangan di DANA, yuk segera hub asisten digital melalui halaman Aktivitas/activity. Jika ada transaksi yg mencurigakan, Kakak bisa segera reset PIN secara mandiri ya. Tks -UH-",2024-05-01 01:49:28,
d021c317-061c-4716-a088-5f793deddc30,Acil Cil,https://play-lh.googleusercontent.com/a/ACg8ocIXBk7SnShmbt2Fa1q0kWfENbqfZaA2mzGl-Uh_I16Nlc72Hg=mo,mantap,5,0,,2024-04-30 22:33:34,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:34:23,
d3b39804-0fe1-4a01-86c1-76f21b8d6f30,Salman Alfarizi,https://play-lh.googleusercontent.com/a/ACg8ocKab7GdLJRFRTlzCMkcpZJan2pC38-PYIjLDK_02m-5CVeL1Q=mo,bagus,5,0,2.55.0,2024-04-30 22:33:09,"Makasih udah pilih DANA sebagai pembayaran digital Kamu, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:34:24,2.55.0
3e7979fa-cdf9-415b-b325-4787479139c3,Sobirin,https://play-lh.googleusercontent.com/a/ACg8ocJBN81eEbNZdikik8MCvU3k9iZBNVqJQxO6iyJoigFd1kMA4A=mo,lancar jaya,5,0,2.55.0,2024-04-30 22:30:19,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:32:20,2.55.0
0f81dd66-dacb-4a05-9b68-b006f6594771,Dicky Gunawan,https://play-lh.googleusercontent.com/a/ACg8ocL5dndD4NyT5_5Q9L2Zlcix5PLn5oOfYpeOL3St_wkdMF_Shw=mo,Bagus,5,0,2.55.0,2024-04-30 22:29:08,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:30:24,2.55.0
9045744e-1d27-492a-b3cd-e9d54cdca2a6,Eman Eman,https://play-lh.googleusercontent.com/a-/ALV-UjUgQHZXLxQZjslGohN5eOS1ybjKvlmTBB1KbAwTBd_SpD-pea-n,ok,5,0,2.55.0,2024-04-30 22:28:26,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:30:24,2.55.0
d8612b0d-b471-45df-b006-7ddaf93267ef,Ekopromono Ekopromono,https://play-lh.googleusercontent.com/a/ACg8ocLLU0-OTyfep62QTz2oiVf7bo_u40mIEue-2R7Lolsxu86h-g=mo,klo loding kenapa agak lelet,5,0,,2024-04-30 22:23:24,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:24:22,
9421634a-dfb0-4769-9755-6f6478ed31f4,Alus Sari,https://play-lh.googleusercontent.com/a/ACg8ocKO-VzXPyILAyZkA3Dm8MDntoRVT121Gkes3rOviIlTtK_hTQ=mo,sangat membantu,5,0,2.55.0,2024-04-30 22:22:06,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:24:22,2.55.0
bb68d553-e066-4a8f-8a9f-192fc8457d09,Andi Kesumah,https://play-lh.googleusercontent.com/a/ACg8ocIQjdtJ9UwMhf5JUncsEw4slwhQG9LZiaa2NfC8QhB4890L-w=mo,Ok bgt,5,0,,2024-04-30 22:21:55,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:22:23,
ace4a7f6-2170-4758-a60b-953ee7dd5eef,Andi Setiawan,https://play-lh.googleusercontent.com/a/ACg8ocK1Up0b7jUAYIv1z-xKwX9KTLJyMRXDGcZYx3BbxhMVRb0yAw=mo,ok,5,0,2.55.0,2024-04-30 22:21:12,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:22:23,2.55.0
5cb9dc2f-4801-43e2-b487-c8b7b26663c6,Boy Devi,https://play-lh.googleusercontent.com/a-/ALV-UjWnhIJrID2x-mgofR1X9S4U9xmztNFlPQ4Az9MuEor4cNJ0QLFu,sangat mudah digunakan,5,0,2.55.0,2024-04-30 22:21:02,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:22:23,2.55.0
24c85864-c89a-4b67-839a-cbb0008a4279,Rekha Fitriah,https://play-lh.googleusercontent.com/a/ACg8ocLCoZqG_koYLpBoWCMS4RN_qjnd4B_1GyLXH8weCbCl8Poy2A=mo,sangat sangat membantu👍 thankyou DANA 🤗,5,0,2.55.0,2024-04-30 22:20:52,"Makasih udah pilih DANA sebagai pembayaran digital Kamu, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:22:23,2.55.0
895d5066-5816-48d2-a938-c6260f173980,Mamikmamikmamik Mamik,https://play-lh.googleusercontent.com/a/ACg8ocLfr-mIv-syql5zwGU9CcVjZUVwxLjVi4Hl4BgkgpYgEHpl3A=mo,Buka gogle playstor,1,0,,2024-04-30 22:20:29,"Hi Kak, kamu ada keluhan apa nih? Jika ada keluhan terkait DANA, yuk hub DIANA melalui menu 'Activity/Aktivitas' atau 'Me/Saya' pada App DANA. Thanks -IO-",2024-05-01 01:38:57,
ea55e766-701e-4e6d-986f-2a9f4bc1f5be,Setiyo Raharjo,https://play-lh.googleusercontent.com/a-/ALV-UjWRYopZZJRlv2ymha-FtMqu_qBtsxST3qiOoKtO_ZrPbn1YejzX,"mantap aplikasinya, sangat membantu",5,0,2.55.0,2024-04-30 22:20:14,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:22:23,2.55.0
3e8d60ad-3e44-407f-ab4c-3ef455b19727,pendi Gustina,https://play-lh.googleusercontent.com/a-/ALV-UjXexEVGafLmKgAIMdYmMO7miNPwc-1U0n38runR74Hh7OBfxOk,Terimakasih Dana,5,0,2.46.1,2024-04-30 22:20:01,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:22:23,2.46.1
8ceff2a0-2c59-4862-9180-414762b6d7ca,Kiba Akamaru,https://play-lh.googleusercontent.com/a-/ALV-UjW5qiMm39pDJTMQDDts_vb4Lx4M8y2AxrGgK4N69Zh9LdjkzyCr,Lemot,4,0,,2024-04-30 22:18:58,"Makasih udah pilih DANA sebagai pembayaran digital Kamu, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:20:17,
7bd2110b-47f9-494f-b373-a650064156cc,Arman Marvel,https://play-lh.googleusercontent.com/a/ACg8ocKBTq0VCcTQ1y-MpIMNQJqcSvg33M27fBQ5_ozSMSB4j9quGw=mo,sangat bagus,4,0,2.55.0,2024-04-30 22:16:56,"Makasih udah pilih DANA sebagai pembayaran digital Kamu, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:18:24,2.55.0
f222ce53-8768-4c37-962f-082bff6a6119,Azam Zam,https://play-lh.googleusercontent.com/a/ACg8ocI485uEj5_xoviWMpQSd8q7D3NNcwA0vzB2X1co-bijbKKt0Q=mo,bagus,5,0,2.55.0,2024-04-30 22:15:55,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:18:24,2.55.0
40ae5974-62fe-4ba0-8c5e-9c34e2c0a84a,ganyong,https://play-lh.googleusercontent.com/a-/ALV-UjVp4-oYfZeVng4Y5EP4XVpnw9UlD9opvnAjRi9kbSgtYiYiuvc,smoga aman sllu,5,0,2.55.0,2024-04-30 22:15:52,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:16:17,2.55.0
9dd4eda9-0bdf-409e-a3ed-36c68258bd79,Basri Abas,https://play-lh.googleusercontent.com/a/ACg8ocIjiorE8uVOoVoCCvhUnAvWDvrzBDGtrlFT4gEs3YMchr4k_Q=mo,mantap,5,0,2.55.0,2024-04-30 22:11:31,"Makasih udah pilih DANA sebagai pembayaran digital Kamu, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:12:23,2.55.0
9d8d660c-c66a-49b6-b98f-f3e6b4debee0,indra gunawan,https://play-lh.googleusercontent.com/a/ACg8ocL4I-TIXpWnxQwuzwYaZ56gqmwDAHm8-MC6UQBaKeHdmSjrcg=mo,senang sekali guna kan aplikasi ini,5,0,2.55.0,2024-04-30 22:10:58,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:12:23,2.55.0
0ec46451-d8ef-45de-a7f2-210321c147ae,Nofry singal,https://play-lh.googleusercontent.com/a/ACg8ocL5U6TPBjnwkBoUgAzNeKO0G9wX-Lbv_j757enjyeqWsjm6=mo,sangat baik,5,0,2.55.0,2024-04-30 22:10:31,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:12:23,2.55.0
cbc77f43-9929-4799-9115-43462c045838,kiki nurkamaludin,https://play-lh.googleusercontent.com/a-/ALV-UjUAG2c69ZmvmqRg1c5EJLIqQsDO1N7ntPiNObVjS2LiMGFSkwI,Mau buka transaksi histori lemot parah minta ampun,1,0,2.55.0,2024-04-30 22:07:48,"Hi Kak, maaf sudah buat kamu gak nyaman. Terkait tidak bisa cek aktivitas transaksi, bisa terjadi karena kendala jaringan yg kamu gunakan. Utk menindaklanjutinya, yuk lakukan langkah2 berikut:
a. Clear Cache apk DANA
b. Restart device
c. Pastikan kuota mencukupi & jaringan internet stabil
Jika sdh, kamu bisa mencoba kembali secara berkala. Thx -FA-",2024-04-30 22:53:00,2.55.0
57cbb61c-335a-4f0e-bd61-35a4c63ea319,Syams Udhyn,https://play-lh.googleusercontent.com/a-/ALV-UjUoZYwgcFixg3BGEWp-smDS8fAdXdYOemQMuJ6NWQpsFoOrJ2UT,Banyak memakan waktu dan lelet jika brp minggu gk d buka..terlalu sering d update dan memakan kuota,3,0,2.43.0,2024-04-30 22:06:30,"Hi Kak, kami memahami kekecewaan kamu. Untuk keluhan aplikasi DANA yg lelet saat digunakan, kamu bisa melakukan clear cache aplikasi DANA, pastikan internet yang kamu gunakan lancar dan stabil ya Kak. Kami informasikan bahwa update di app DANA guna meningkatkan pelayanan dan keamanan Customer DANA ya Kak. Thanks -FA-",2024-05-01 01:51:43,2.43.0
75b50902-048d-47a9-b839-f6e85be0870c,Ani Hartaty,https://play-lh.googleusercontent.com/a-/ALV-UjXTu_BhMjkvrHSK5y9bKwKqn9oU0t010KvSx-oFuD27Hehwx6w,tolong dibantu untuk JD premium donk,5,0,2.55.0,2024-04-30 22:06:04,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:08:17,2.55.0
c2863c6d-bcd0-4373-85e6-b8c5c22d6cec,Ijal Gendut,https://play-lh.googleusercontent.com/a/ACg8ocI3opvOyKsZSy_8XGi_F7XnQHboLeKPcKSZGvCMtWcBn8j-Mw=mo,top markotop,5,0,,2024-04-30 22:05:50,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:06:21,
a2475d75-bba9-4a3c-890e-73ccd589bd20,AHMAD FAJAR FITRIANTO,https://play-lh.googleusercontent.com/a-/ALV-UjXPLGrvN50vLTJbmoblFUYWM6Bj20se1_5mMd2vl1DTCU8OoXU,sangat baik,4,0,2.55.0,2024-04-30 22:04:46,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:06:21,2.55.0
c8bf2fb3-866f-43da-a1f5-4f708c13ee83,Ekosaputra Saputra,https://play-lh.googleusercontent.com/a/ACg8ocL7L-buvh-Noe9RvyqE7ozrgyBMoaLwrmMFVNtuTsZDaF4RcQ=mo,sangat membantu,5,0,2.55.0,2024-04-30 22:04:13,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:06:21,2.55.0
7e741c12-7b7c-469c-a46e-fb780a9f3db3,muhamadsaepudin muhamad,https://play-lh.googleusercontent.com/a/ACg8ocJojF7fjy_HulzTEJivSwZDB-UXT4t07sypVIdQvNJLklgeNw=mo,top,5,0,2.55.0,2024-04-30 22:03:36,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:04:25,2.55.0
8dcd3e62-0215-423b-ac05-9a53201cf577,Iwan Koprasi,https://play-lh.googleusercontent.com/a-/ALV-UjVPTj9o9pw_sIhJGYI4ICwV1mLU4u7TPIKdIjpCQe5B5WzikQ,sangat bagus dan membantu untuk ku berbisnis melalui apk dana ini trimakasih,5,0,2.55.0,2024-04-30 22:02:22,"Makasih udah pilih DANA sebagai pembayaran digital Kamu, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:04:25,2.55.0
9895226c-bb0d-45a0-963c-6e1e874fb7ad,Irfan Kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocJX7x_1DmYxZB_sZ4yPjj6RLgd3J8WboOslZP0y8Md3uuNO-A=mo,sangat membantu,5,0,2.55.0,2024-04-30 22:01:59,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:02:24,2.55.0
19d5cb41-f604-4d92-a2b9-9c7288844306,Falisha Fayola,https://play-lh.googleusercontent.com/a/ACg8ocJ128eoJAlN5A51-aJ4_eqxP9xvKLzESBQ1cmw9mUVJ0SJU0g=mo,jos gandos,5,0,2.55.0,2024-04-30 22:01:14,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 22:02:24,2.55.0
